year,event,award,team,qual_rank,n_teams,rank_pct
2024,2024pahat,District Event Winner,9027,26,33,78.8
2024,2024pahat,District Event Finalist,341,3,33,9.1
2024,2024pahat,District Event Finalist,1168,5,33,15.2
2024,2024pahat,District Event Finalist,6226,16,33,48.5
2024,2024pahat,Autonomous Award,1089,18,33,54.5
2024,2024pahat,Creativity Award sponsored by Rockwell Automation,1168,5,33,15.2
2024,2024pahat,Excellence in Engineering Award,341,3,33,9.1
2024,2024pahat,Gracious Professionalism Award,1403,4,33,12.1
2024,2024pahat,Imagery Award in honor of Jack Kamen,427,10,33,30.3
2024,2024pahat,Industrial Design Award sponsored by General Motors,708,15,33,45.5
2024,2024pahat,Innovation in Control Award,4285,8,33,24.2
2024,2024pahat,Judges' Award,1143,27,33,81.8
2024,2024pahat,Quality Award,5895,2,33,6.1
2024,2024pahat,Team Spirit Award,5401,22,33,66.7
2024,2024pahat,Team Sustainability Award sponsored by Dow,5181,11,33,33.3
2024,2024paphi,District FIRST Impact Award,1218,7,29,24.1
2024,2024paphi,District Engineering Inspiration Award,1391,5,29,17.2
2024,2024paphi,Rookie All Star Award,9416,25,29,86.2
2024,2024paphi,District Championship Dean's List Semi-Finalist,2539,1,29,3.4
2024,2024paphi,District Championship Dean's List Semi-Finalist,365,11,29,37.9
2024,2024paphi,District Event Winner,2539,1,29,3.4
2024,2024paphi,District Event Winner,341,2,29,6.9
2024,2024paphi,District Event Winner,5407,22,29,75.9
2024,2024paphi,District Event Finalist,2495,9,29,31.0
2024,2024paphi,District Event Finalist,1811,15,29,51.7
2024,2024paphi,District Event Finalist,204,27,29,93.1
2024,2024paphi,Autonomous Award,2495,9,29,31.0
2024,2024paphi,Creativity Award sponsored by Rockwell Automation,1168,8,29,27.6
2024,2024paphi,Excellence in Engineering Award,341,2,29,6.9
2024,2024paphi,Gracious Professionalism Award,2607,4,29,13.8
2024,2024paphi,Imagery Award in honor of Jack Kamen,5113,18,29,62.1
2024,2024paphi,Industrial Design Award sponsored by General Motors,9094,3,29,10.3
2024,2024paphi,Innovation in Control Award,365,11,29,37.9
2024,2024paphi,Judges' Award,4637,21,29,72.4
2024,2024paphi,Quality Award,2539,1,29,3.4
2024,2024paphi,Team Spirit Award,4342,17,29,58.6
2024,2024paphi,Team Sustainability Award sponsored by Dow,5181,6,29,20.7
2024,2024pncmp,Regional FIRST Impact Award,4131,45,50,90.0
2024,2024pncmp,Regional FIRST Impact Award,4125,34,50,68.0
2024,2024pncmp,Regional Engineering Inspiration Award,2412,43,50,86.0
2024,2024pncmp,District Championship Rookie All Star Award,9450,,50,
2024,2024pncmp,District Championship Rookie All Star Award,9613,,50,
2024,2024pncmp,FIRST Dean's List Finalist Award,4061,,50,
2024,2024pncmp,FIRST Dean's List Finalist Award,4131,45,50,90.0
2024,2024pncmp,FIRST Dean's List Finalist Award,9023,4,50,8.0
2024,2024pncmp,FIRST Dean's List Finalist Award,7461,,50,
2024,2024pncmp,District Championship Winner,1318,8,50,16.0
2024,2024pncmp,District Championship Winner,1540,18,50,36.0
2024,2024pncmp,District Championship Winner,6443,29,50,58.0
2024,2024pncmp,District Championship Finalist,2811,2,50,4.0
2024,2024pncmp,District Championship Finalist,2521,5,50,10.0
2024,2024pncmp,District Championship Finalist,1899,13,50,26.0
2024,2024pncmp,District Championship Finalist,3674,20,50,40.0
2024,2024pncmp,Autonomous Award,2930,10,50,20.0
2024,2024pncmp,Creativity Award sponsored by Rockwell Automation,9430,28,50,56.0
2024,2024pncmp,Excellence in Engineering Award,1983,46,50,92.0
2024,2024pncmp,Gracious Professionalism Award,9036,22,50,44.0
2024,2024pncmp,Imagery Award in honor of Jack Kamen,1778,6,50,12.0
2024,2024pncmp,Industrial Design Award sponsored by General Motors,2046,1,50,2.0
2024,2024pncmp,Innovation in Control Award,2910,12,50,24.0
2024,2024pncmp,Judges' Award,4450,11,50,22.0
2024,2024pncmp,Quality Award,6443,29,50,58.0
2024,2024pncmp,Rookie Inspiration Award,9442,15,50,30.0
2024,2024pncmp,Team Spirit Award,9023,4,50,8.0
2024,2024pncmp,Team Sustainability Award sponsored by Dow,2926,23,50,46.0
2024,2024qcmo,Regional FIRST Impact Award,3990,2,40,5.0
2024,2024qcmo,Regional Engineering Inspiration Award,3544,8,40,20.0
2024,2024qcmo,Rookie All Star Award,9624,19,40,47.5
2024,2024qcmo,Woodie Flowers Finalist Award,3986,11,40,27.5
2024,2024qcmo,FIRST Dean's List Finalist Award,2626,18,40,45.0
2024,2024qcmo,FIRST Dean's List Finalist Award,3986,11,40,27.5
2024,2024qcmo,Regional Winners,7605,1,40,2.5
2024,2024qcmo,Regional Winners,3990,2,40,5.0
2024,2024qcmo,Regional Winners,4952,25,40,62.5
2024,2024qcmo,Regional Finalists,3996,4,40,10.0
2024,2024qcmo,Regional Finalists,5528,7,40,17.5
2024,2024qcmo,Regional Finalists,4955,37,40,92.5
2024,2024qcmo,Regional Finalists,3550,20,40,50.0
2024,2024qcmo,Autonomous Award,5439,3,40,7.5
2024,2024qcmo,Creativity Award sponsored by Rockwell Automation,3996,4,40,10.0
2024,2024qcmo,Excellence in Engineering Award,7605,1,40,2.5
2024,2024qcmo,Gracious Professionalism Award,3975,17,40,42.5
2024,2024qcmo,Imagery Award in honor of Jack Kamen,3550,20,40,50.0
2024,2024qcmo,Industrial Design Award sponsored by General Motors,5528,7,40,17.5
2024,2024qcmo,Innovation in Control Award,4947,5,40,12.5
2024,2024qcmo,Judges' Award,2626,18,40,45.0
2024,2024qcmo,Quality Award,3360,9,40,22.5
2024,2024qcmo,Rookie Inspiration Award,9623,24,40,60.0
2024,2024qcmo,Team Spirit Award,9102,33,40,82.5
2024,2024qcmo,Team Sustainability Award sponsored by Dow,5618,6,40,15.0
2024,2024qcmo,Wildcard,4952,25,40,62.5
2024,2024rikin,District FIRST Impact Award,5112,24,28,85.7
2024,2024rikin,District Engineering Inspiration Award,1071,6,28,21.4
2024,2024rikin,District Championship Dean's List Semi-Finalist,8085,1,28,3.6
2024,2024rikin,District Championship Dean's List Semi-Finalist,4925,26,28,92.9
2024,2024rikin,District Event Winner,8085,1,28,3.6
2024,2024rikin,District Event Winner,1768,5,28,17.9
2024,2024rikin,District Event Winner,3719,19,28,67.9
2024,2024rikin,District Event Finalist,4909,2,28,7.1
2024,2024rikin,District Event Finalist,1058,7,28,25.0
2024,2024rikin,District Event Finalist,8544,28,28,100.0
2024,2024rikin,District Event Finalist,6690,22,28,78.6
2024,2024rikin,Autonomous Award,1768,5,28,17.9
2024,2024rikin,Creativity Award sponsored by Rockwell Automation,4905,10,28,35.7
2024,2024rikin,Excellence in Engineering Award,1058,7,28,25.0
2024,2024rikin,Gracious Professionalism Award,175,8,28,28.6
2024,2024rikin,Imagery Award in honor of Jack Kamen,663,12,28,42.9
2024,2024rikin,Industrial Design Award sponsored by General Motors,4909,2,28,7.1
2024,2024rikin,Innovation in Control Award,3464,9,28,32.1
2024,2024rikin,Judges' Award,8085,1,28,3.6
2024,2024rikin,Quality Award,190,4,28,14.3
2024,2024rikin,Team Spirit Award,7153,21,28,75.0
2024,2024rikin,Team Sustainability Award sponsored by Dow,181,18,28,64.3
2024,2024scand,District FIRST Impact Award,3489,12,32,37.5
2024,2024scand,District Engineering Inspiration Award,8575,11,32,34.4
2024,2024scand,Rookie All Star Award,9477,9,32,28.1
2024,2024scand,District Championship Dean's List Semi-Finalist,2815,8,32,25.0
2024,2024scand,District Championship Dean's List Semi-Finalist,2974,1,32,3.1
2024,2024scand,District Event Winner,2974,1,32,3.1
2024,2024scand,District Event Winner,343,3,32,9.4
2024,2024scand,District Event Winner,3091,25,32,78.1
2024,2024scand,District Event Finalist,3490,10,32,31.2
2024,2024scand,District Event Finalist,1051,18,32,56.2
2024,2024scand,District Event Finalist,3329,32,32,100.0
2024,2024scand,District Event Finalist,1319,29,32,90.6
2024,2024scand,Autonomous Award,343,3,32,9.4
2024,2024scand,Creativity Award sponsored by Rockwell Automation,4533,6,32,18.8
2024,2024scand,Excellence in Engineering Award,5130,17,32,53.1
2024,2024scand,Gracious Professionalism Award,342,7,32,21.9
2024,2024scand,Imagery Award in honor of Jack Kamen,1319,29,32,90.6
2024,2024scand,Industrial Design Award sponsored by General Motors,1287,27,32,84.4
2024,2024scand,Innovation in Control Award,4451,4,32,12.5
2024,2024scand,Judges' Award,6366,2,32,6.2
2024,2024scand,Quality Award,281,5,32,15.6
2024,2024scand,Rookie Inspiration Award,9571,16,32,50.0
2024,2024scand,Team Spirit Award,6961,15,32,46.9
2024,2024scand,Team Sustainability Award sponsored by Dow,2815,8,32,25.0
2024,2024sccha,District FIRST Impact Award,342,4,29,13.8
2024,2024sccha,District Engineering Inspiration Award,3489,26,29,89.7
2024,2024sccha,District Championship Dean's List Semi-Finalist,3489,26,29,89.7
2024,2024sccha,District Championship Dean's List Semi-Finalist,342,4,29,13.8
2024,2024sccha,District Event Winner,1102,1,29,3.4
2024,2024sccha,District Event Winner,343,2,29,6.9
2024,2024sccha,District Event Winner,1319,20,29,69.0
2024,2024sccha,District Event Finalist,1287,3,29,10.3
2024,2024sccha,District Event Finalist,6366,5,29,17.2
2024,2024sccha,District Event Finalist,7104,28,29,96.6
2024,2024sccha,Autonomous Award,1102,1,29,3.4
2024,2024sccha,Creativity Award sponsored by Rockwell Automation,2815,10,29,34.5
2024,2024sccha,Excellence in Engineering Award,4533,9,29,31.0
2024,2024sccha,Gracious Professionalism Award,3490,8,29,27.6
2024,2024sccha,Imagery Award in honor of Jack Kamen,6366,5,29,17.2
2024,2024sccha,Industrial Design Award sponsored by General Motors,5130,17,29,58.6
2024,2024sccha,Innovation in Control Award,1287,3,29,10.3
2024,2024sccha,Judges' Award,4701,27,29,93.1
2024,2024sccha,Quality Award,281,6,29,20.7
2024,2024sccha,Rookie Inspiration Award,9571,12,29,41.4
2024,2024sccha,Team Spirit Award,6925,7,29,24.1
2024,2024sccha,Team Sustainability Award sponsored by Dow,8575,11,29,37.9
2024,2024sunshow,Engineering Inspiration Award,7419,15,40,37.5
2024,2024sunshow,Winner,5940,1,40,2.5
2024,2024sunshow,Winner,254,2,40,5.0
2024,2024sunshow,Winner,5924,23,40,57.5
2024,2024sunshow,Winner,5507,28,40,70.0
2024,2024sunshow,Finalist,604,3,40,7.5
2024,2024sunshow,Finalist,1678,5,40,12.5
2024,2024sunshow,Finalist,6238,26,40,65.0
2024,2024sunshow,Finalist,696,29,40,72.5
2024,2024sunshow,Controls and Automation Award,846,36,40,90.0
2024,2024sunshow,Engineering Excellence Award,6418,13,40,32.5
2024,2024sunshow,Entrepreneurship and Sustainability Award,1868,18,40,45.0
2024,2024sunshow,Gracious Professionalism Award,7413,37,40,92.5
2024,2024sunshow,Innovation and Creativity Award,696,29,40,72.5
2024,2024sunshow,Judges' Award,9143,40,40,100.0
2024,2024sunshow,Marketing and Branding Award,766,7,40,17.5
2024,2024sunshow,Moonshot Thinking Award,5419,30,40,75.0
2024,2024sunshow,Quality and Reliability Award,840,8,40,20.0
2024,2024tnkn,Regional FIRST Impact Award,7428,4,33,12.1
2024,2024tnkn,Regional Engineering Inspiration Award,1014,31,33,93.9
2024,2024tnkn,Rookie All Star Award,9668,32,33,97.0
2024,2024tnkn,Woodie Flowers Finalist Award,1466,6,33,18.2
2024,2024tnkn,FIRST Dean's List Finalist Award,9097,30,33,90.9
2024,2024tnkn,FIRST Dean's List Finalist Award,4265,19,33,57.6
2024,2024tnkn,Regional Winners,801,1,33,3.0
2024,2024tnkn,Regional Winners,4020,2,33,6.1
2024,2024tnkn,Regional Winners,4630,27,33,81.8
2024,2024tnkn,Regional Finalists,6517,3,33,9.1
2024,2024tnkn,Regional Finalists,4265,19,33,57.6
2024,2024tnkn,Regional Finalists,1014,31,33,93.9
2024,2024tnkn,Autonomous Award,801,1,33,3.0
2024,2024tnkn,Creativity Award sponsored by Rockwell Automation,1466,6,33,18.2
2024,2024tnkn,Excellence in Engineering Award,6517,3,33,9.1
2024,2024tnkn,Gracious Professionalism Award,234,14,33,42.4
2024,2024tnkn,Imagery Award in honor of Jack Kamen,6107,20,33,60.6
2024,2024tnkn,Industrial Design Award sponsored by General Motors,1592,12,33,36.4
2024,2024tnkn,Innovation in Control Award,4020,2,33,6.1
2024,2024tnkn,Judges' Award,3843,16,33,48.5
2024,2024tnkn,Quality Award,4265,19,33,57.6
2024,2024tnkn,Team Spirit Award,9097,30,33,90.9
2024,2024tnkn,Team Sustainability Award sponsored by Dow,7431,10,33,30.3
2024,2024tuhc,Regional FIRST Impact Award,6429,2,52,3.8
2024,2024tuhc,Regional Engineering Inspiration Award,8159,5,52,9.6
2024,2024tuhc,Rookie All Star Award,9692,3,52,5.8
2024,2024tuhc,Woodie Flowers Finalist Award,6429,2,52,3.8
2024,2024tuhc,FIRST Dean's List Finalist Award,8058,15,52,28.8
2024,2024tuhc,FIRST Dean's List Finalist Award,9523,26,52,50.0
2024,2024tuhc,Regional Winners,8214,1,52,1.9
2024,2024tuhc,Regional Winners,9609,4,52,7.7
2024,2024tuhc,Regional Winners,9523,26,52,50.0
2024,2024tuhc,Regional Finalists,9692,3,52,5.8
2024,2024tuhc,Regional Finalists,6838,8,52,15.4
2024,2024tuhc,Regional Finalists,7672,39,52,75.0
2024,2024tuhc,Autonomous Award,7444,13,52,25.0
2024,2024tuhc,Creativity Award sponsored by Rockwell Automation,7522,18,52,34.6
2024,2024tuhc,Excellence in Engineering Award,9609,4,52,7.7
2024,2024tuhc,Gracious Professionalism Award,2905,6,52,11.5
2024,2024tuhc,Imagery Award in honor of Jack Kamen,8042,42,52,80.8
2024,2024tuhc,Industrial Design Award sponsored by General Motors,8214,1,52,1.9
2024,2024tuhc,Innovation in Control Award,6985,9,52,17.3
2024,2024tuhc,Judges' Award,9231,7,52,13.5
2024,2024tuhc,Quality Award,6417,27,52,51.9
2024,2024tuhc,Rookie Inspiration Award,9690,49,52,94.2
2024,2024tuhc,Team Spirit Award,9247,32,52,61.5
2024,2024tuhc,Team Sustainability Award sponsored by Dow,4191,46,52,88.5
2024,2024tuis,Regional FIRST Impact Award,6014,43,51,84.3
2024,2024tuis,Regional Engineering Inspiration Award,4191,45,51,88.2
2024,2024tuis,Rookie All Star Award,9647,46,51,90.2
2024,2024tuis,Woodie Flowers Finalist Award,6436,16,51,31.4
2024,2024tuis,FIRST Dean's List Finalist Award,8784,22,51,43.1
2024,2024tuis,FIRST Dean's List Finalist Award,7539,5,51,9.8
2024,2024tuis,Regional Winners,8613,1,51,2.0
2024,2024tuis,Regional Winners,6941,4,51,7.8
2024,2024tuis,Regional Winners,8780,29,51,56.9
2024,2024tuis,Regional Finalists,8806,2,51,3.9
2024,2024tuis,Regional Finalists,7632,3,51,5.9
2024,2024tuis,Regional Finalists,8127,23,51,45.1
2024,2024tuis,Autonomous Award,8613,1,51,2.0
2024,2024tuis,Creativity Award sponsored by Rockwell Automation,8561,7,51,13.7
2024,2024tuis,Excellence in Engineering Award,2905,8,51,15.7
2024,2024tuis,Gracious Professionalism Award,9024,31,51,60.8
2024,2024tuis,Imagery Award in honor of Jack Kamen,9155,35,51,68.6
2024,2024tuis,Industrial Design Award sponsored by General Motors,6941,4,51,7.8
2024,2024tuis,Innovation in Control Award,8806,2,51,3.9
2024,2024tuis,Judges' Award,9247,50,51,98.0
2024,2024tuis,Quality Award,7632,3,51,5.9
2024,2024tuis,Rookie Inspiration Award,9440,51,51,100.0
2024,2024tuis,Team Spirit Award,9231,26,51,51.0
2024,2024tuis,Team Sustainability Award sponsored by Dow,8264,30,51,58.8
2024,2024tuis2,Regional FIRST Impact Award,8153,34,51,66.7
2024,2024tuis2,Regional Engineering Inspiration Award,6988,46,51,90.2
2024,2024tuis2,Rookie All Star Award,9610,49,51,96.1
2024,2024tuis2,Woodie Flowers Finalist Award,6988,46,51,90.2
2024,2024tuis2,FIRST Dean's List Finalist Award,9610,49,51,96.1
2024,2024tuis2,FIRST Dean's List Finalist Award,8153,34,51,66.7
2024,2024tuis2,Regional Winners,4613,1,51,2.0
2024,2024tuis2,Regional Winners,9483,7,51,13.7
2024,2024tuis2,Regional Winners,8056,28,51,54.9
2024,2024tuis2,Regional Finalists,8570,2,51,3.9
2024,2024tuis2,Regional Finalists,6459,4,51,7.8
2024,2024tuis2,Regional Finalists,8058,18,51,35.3
2024,2024tuis2,Autonomous Award,8054,3,51,5.9
2024,2024tuis2,Creativity Award sponsored by Rockwell Automation,8806,9,51,17.6
2024,2024tuis2,Excellence in Engineering Award,6941,5,51,9.8
2024,2024tuis2,Gracious Professionalism Award,8795,16,51,31.4
2024,2024tuis2,Imagery Award in honor of Jack Kamen,9043,37,51,72.5
2024,2024tuis2,Industrial Design Award sponsored by General Motors,4613,1,51,2.0
2024,2024tuis2,Innovation in Control Award,9483,7,51,13.7
2024,2024tuis2,Judges' Award,8570,2,51,3.9
2024,2024tuis2,Quality Award,6459,4,51,7.8
2024,2024tuis2,Rookie Inspiration Award,9647,31,51,60.8
2024,2024tuis2,Team Spirit Award,6014,8,51,15.7
2024,2024tuis2,Team Sustainability Award sponsored by Dow,5665,19,51,37.3
2024,2024tuis2,Wildcard,8056,28,51,54.9
2024,2024tuis3,Regional FIRST Impact Award,8054,3,53,5.7
2024,2024tuis3,Regional Engineering Inspiration Award,6989,23,53,43.4
2024,2024tuis3,Rookie All Star Award,9690,34,53,64.2
2024,2024tuis3,Woodie Flowers Finalist Award,8159,9,53,17.0
2024,2024tuis3,FIRST Dean's List Finalist Award,8151,51,53,96.2
2024,2024tuis3,FIRST Dean's List Finalist Award,9077,32,53,60.4
2024,2024tuis3,Regional Winners,9483,1,53,1.9
2024,2024tuis3,Regional Winners,6459,4,53,7.5
2024,2024tuis3,Regional Winners,9694,24,53,45.3
2024,2024tuis3,Regional Finalists,8054,3,53,5.7
2024,2024tuis3,Regional Finalists,7576,7,53,13.2
2024,2024tuis3,Regional Finalists,6940,33,53,62.3
2024,2024tuis3,Autonomous Award,9483,1,53,1.9
2024,2024tuis3,Creativity Award sponsored by Rockwell Automation,6417,47,53,88.7
2024,2024tuis3,Excellence in Engineering Award,9692,12,53,22.6
2024,2024tuis3,Gracious Professionalism Award,7539,6,53,11.3
2024,2024tuis3,Imagery Award in honor of Jack Kamen,9545,16,53,30.2
2024,2024tuis3,Industrial Design Award sponsored by General Motors,6024,30,53,56.6
2024,2024tuis3,Innovation in Control Award,6459,4,53,7.5
2024,2024tuis3,Judges' Award,5665,5,53,9.4
2024,2024tuis3,Quality Award,7576,7,53,13.2
2024,2024tuis3,Rookie Inspiration Award,9583,39,53,73.6
2024,2024tuis3,Team Spirit Award,8182,49,53,92.5
2024,2024tuis3,Team Sustainability Award sponsored by Dow,8159,9,53,17.0
2024,2024tuis3,Wildcard,9694,24,53,45.3
2024,2024txama,District FIRST Impact Award,6369,12,38,31.6
2024,2024txama,District Engineering Inspiration Award,4063,2,38,5.3
2024,2024txama,Rookie All Star Award,9620,30,38,78.9
2024,2024txama,District Championship Dean's List Semi-Finalist,4063,2,38,5.3
2024,2024txama,District Championship Dean's List Semi-Finalist,9620,30,38,78.9
2024,2024txama,District Event Winner,4206,1,38,2.6
2024,2024txama,District Event Winner,4063,2,38,5.3
2024,2024txama,District Event Winner,7088,35,38,92.1
2024,2024txama,District Event Winner,4192,4,38,10.5
2024,2024txama,District Event Winner,4153,11,38,28.9
2024,2024txama,District Event Winner,457,21,38,55.3
2024,2024txama,District Event Finalist,3676,6,38,15.8
2024,2024txama,District Event Finalist,9136,8,38,21.1
2024,2024txama,District Event Finalist,8528,18,38,47.4
2024,2024txama,District Event Finalist,1164,7,38,18.4
2024,2024txama,District Event Finalist,2789,16,38,42.1
2024,2024txama,District Event Finalist,6768,28,38,73.7
2024,2024txama,Autonomous Award,4206,1,38,2.6
2024,2024txama,Creativity Award sponsored by Rockwell Automation,7125,34,38,89.5
2024,2024txama,Excellence in Engineering Award,5411,5,38,13.2
2024,2024txama,Gracious Professionalism Award,6974,25,38,65.8
2024,2024txama,Imagery Award in honor of Jack Kamen,9492,27,38,71.1
2024,2024txama,Industrial Design Award sponsored by General Motors,1164,7,38,18.4
2024,2024txama,Innovation in Control Award,4192,4,38,10.5
2024,2024txama,Judges' Award,9137,32,38,84.2
2024,2024txama,Quality Award,9080,3,38,7.9
2024,2024txama,Rookie Inspiration Award,9457,26,38,68.4
2024,2024txama,Team Spirit Award,9136,8,38,21.1
2024,2024txama,Team Sustainability Award sponsored by Dow,4153,11,38,28.9
2024,2024txbel,District FIRST Impact Award,6357,38,42,90.5
2024,2024txbel,District Engineering Inspiration Award,2583,11,42,26.2
2024,2024txbel,Rookie All Star Award,9418,5,42,11.9
2024,2024txbel,District Championship Dean's List Semi-Finalist,9448,16,42,38.1
2024,2024txbel,District Championship Dean's List Semi-Finalist,418,3,42,7.1
2024,2024txbel,District Event Winner,3847,1,42,2.4
2024,2024txbel,District Event Winner,5414,4,42,9.5
2024,2024txbel,District Event Winner,9054,35,42,83.3
2024,2024txbel,District Event Finalist,9121,8,42,19.0
2024,2024txbel,District Event Finalist,6369,12,42,28.6
2024,2024txbel,District Event Finalist,5503,18,42,42.9
2024,2024txbel,Autonomous Award,3847,1,42,2.4
2024,2024txbel,Creativity Award sponsored by Rockwell Automation,418,3,42,7.1
2024,2024txbel,Excellence in Engineering Award,8019,6,42,14.3
2024,2024txbel,Gracious Professionalism Award,5414,4,42,9.5
2024,2024txbel,Imagery Award in honor of Jack Kamen,8507,9,42,21.4
2024,2024txbel,Industrial Design Award sponsored by General Motors,8749,10,42,23.8
2024,2024txbel,Innovation in Control Award,5892,2,42,4.8
2024,2024txbel,Judges' Award,4332,22,42,52.4
2024,2024txbel,Quality Award,5503,18,42,42.9
2024,2024txbel,Rookie Inspiration Award,9524,34,42,81.0
2024,2024txbel,Team Spirit Award,8598,13,42,31.0
2024,2024txbel,Team Sustainability Award sponsored by Dow,6369,12,42,28.6
2024,2024txcle,District FIRST Impact Award,118,2,35,5.7
2024,2024txcle,District Engineering Inspiration Award,2587,18,35,51.4
2024,2024txcle,Rookie All Star Award,9514,32,35,91.4
2024,2024txcle,District Championship Dean's List Semi-Finalist,2158,21,35,60.0
2024,2024txcle,District Championship Dean's List Semi-Finalist,324,5,35,14.3
2024,2024txcle,District Event Winner,118,2,35,5.7
2024,2024txcle,District Event Winner,5892,4,35,11.4
2024,2024txcle,District Event Winner,9081,29,35,82.9
2024,2024txcle,District Event Finalist,324,5,35,14.3
2024,2024txcle,District Event Finalist,5427,8,35,22.9
2024,2024txcle,District Event Finalist,5052,22,35,62.9
2024,2024txcle,Autonomous Award,9128,3,35,8.6
2024,2024txcle,Creativity Award sponsored by Rockwell Automation,9289,30,35,85.7
2024,2024txcle,Excellence in Engineering Award,5892,4,35,11.4
2024,2024txcle,Gracious Professionalism Award,324,5,35,14.3
2024,2024txcle,Imagery Award in honor of Jack Kamen,7418,19,35,54.3
2024,2024txcle,Industrial Design Award sponsored by General Motors,8177,9,35,25.7
2024,2024txcle,Innovation in Control Award,5427,8,35,22.9
2024,2024txcle,Judges' Award,7312,6,35,17.1
2024,2024txcle,Quality Award,231,1,35,2.9
2024,2024txcle,Rookie Inspiration Award,9516,35,35,100.0
2024,2024txcle,Team Spirit Award,5052,22,35,62.9
2024,2024txcle,Team Sustainability Award sponsored by Dow,3035,15,35,42.9
2024,2024txcmp,Regional FIRST Impact Award,118,,,
2024,2024txcmp,Regional FIRST Impact Award,2468,,,
2024,2024txcmp,Regional Engineering Inspiration Award,8019,,,
2024,2024txcmp,Regional Engineering Inspiration Award,5417,,,
2024,2024txcmp,District Championship Rookie All Star Award,9418,,,
2024,2024txcmp,District Championship Rookie All Star Award,9478,,,
2024,2024txcmp,Woodie Flowers Finalist Award,8019,,,
2024,2024txcmp,Woodie Flowers Finalist Award,4717,,,
2024,2024txcmp,FIRST Dean's List Finalist Award,2468,,,
2024,2024txcmp,FIRST Dean's List Finalist Award,2468,,,
2024,2024txcmp,FIRST Dean's List Finalist Award,9181,,,
2024,2024txcmp,FIRST Dean's List Finalist Award,9478,,,
2024,2024txcmp,FIRST Dean's List Finalist Award,2158,,,
2024,2024txcmp,District Championship Winner,3005,,,
2024,2024txcmp,District Championship Winner,118,,,
2024,2024txcmp,District Championship Winner,5892,,,
2024,2024txcmp,District Championship Finalist,624,,,
2024,2024txcmp,District Championship Finalist,3310,,,
2024,2024txcmp,District Championship Finalist,2689,,,
2024,2024txcmp1,District Championship Winner,3005,1,43,2.3
2024,2024txcmp1,District Championship Winner,118,2,43,4.7
2024,2024txcmp1,District Championship Winner,5892,23,43,53.5
2024,2024txcmp1,District Championship Finalist,6672,3,43,7.0
2024,2024txcmp1,District Championship Finalist,2468,14,43,32.6
2024,2024txcmp1,District Championship Finalist,6357,25,43,58.1
2024,2024txcmp1,Autonomous Award,418,18,43,41.9
2024,2024txcmp1,Creativity Award sponsored by Rockwell Automation,1745,13,43,30.2
2024,2024txcmp1,Excellence in Engineering Award,4639,5,43,11.6
2024,2024txcmp1,Gracious Professionalism Award,2582,6,43,14.0
2024,2024txcmp1,Imagery Award in honor of Jack Kamen,6357,25,43,58.1
2024,2024txcmp1,Industrial Design Award sponsored by General Motors,6672,3,43,7.0
2024,2024txcmp1,Innovation in Control Award,1477,9,43,20.9
2024,2024txcmp1,Judges' Award,3005,1,43,2.3
2024,2024txcmp1,Quality Award,2881,15,43,34.9
2024,2024txcmp1,Rookie Inspiration Award,9492,32,43,74.4
2024,2024txcmp1,Team Spirit Award,5411,29,43,67.4
2024,2024txcmp1,Team Sustainability Award sponsored by Dow,8573,26,43,60.5
2024,2024txcmp2,District Championship Winner,624,4,43,9.3
2024,2024txcmp2,District Championship Winner,3310,13,43,30.2
2024,2024txcmp2,District Championship Winner,2689,23,43,53.5
2024,2024txcmp2,District Championship Finalist,3847,1,43,2.3
2024,2024txcmp2,District Championship Finalist,148,5,43,11.6
2024,2024txcmp2,District Championship Finalist,8874,25,43,58.1
2024,2024txcmp2,Autonomous Award,3847,1,43,2.3
2024,2024txcmp2,Creativity Award sponsored by Rockwell Automation,8749,37,43,86.0
2024,2024txcmp2,Excellence in Engineering Award,2714,30,43,69.8
2024,2024txcmp2,Gracious Professionalism Award,5414,17,43,39.5
2024,2024txcmp2,Imagery Award in honor of Jack Kamen,9181,38,43,88.4
2024,2024txcmp2,Industrial Design Award sponsored by General Motors,6800,3,43,7.0
2024,2024txcmp2,Innovation in Control Award,624,4,43,9.3
2024,2024txcmp2,Judges' Award,4206,2,43,4.7
2024,2024txcmp2,Quality Award,8177,32,43,74.4
2024,2024txcmp2,Rookie Inspiration Award,9512,41,43,95.3
2024,2024txcmp2,Team Spirit Award,2882,42,43,97.7
2024,2024txcmp2,Team Sustainability Award sponsored by Dow,4192,15,43,34.9
2024,2024txdal,District FIRST Impact Award,1296,3,43,7.0
2024,2024txdal,District Engineering Inspiration Award,8019,7,43,16.3
2024,2024txdal,Rookie All Star Award,9506,36,43,83.7
2024,2024txdal,District Championship Dean's List Semi-Finalist,2714,10,43,23.3
2024,2024txdal,District Championship Dean's List Semi-Finalist,2714,10,43,23.3
2024,2024txdal,District Event Winner,148,1,43,2.3
2024,2024txdal,District Event Winner,6672,2,43,4.7
2024,2024txdal,District Event Winner,8858,18,43,41.9
2024,2024txdal,District Event Finalist,1296,3,43,7.0
2024,2024txdal,District Event Finalist,2714,10,43,23.3
2024,2024txdal,District Event Finalist,5212,15,43,34.9
2024,2024txdal,Autonomous Award,4641,6,43,14.0
2024,2024txdal,Creativity Award sponsored by Rockwell Automation,8749,29,43,67.4
2024,2024txdal,Excellence in Engineering Award,148,1,43,2.3
2024,2024txdal,Gracious Professionalism Award,2583,35,43,81.4
