rule_id	2008	2010	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	total
R808	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
R811	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
R813	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3
R814	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5
R902	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
R903	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
R904	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	4
R905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
S01	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	5
S03	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
S04	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3
S05	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3
S06	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
S07	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5
S08	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
S12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
T01	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T03	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	4
T04	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T05	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T06	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T07	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T08	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T09	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T10	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	5
T11	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	6
T12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2
T13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
T14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T15	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
T16	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
T17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T18	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
T19	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
T20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T21	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	6
T22	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	6
T26	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7
T31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
T401	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4
T602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
T604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
T605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3
T606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
