year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2023,2023mndu,Week 1,4511,1732,6217,4693,7893,2823,90,46
2023,2023mndu,Week 1,6045,2503,2574,2847,6175,6160,74,82
2023,2023mndu,Week 1,1816,4728,4011,3267,3197,7103,106,96
2023,2023mndu2,Week 1,2472,6758,3755,4230,4531,3928,107,92
2023,2023mndu2,Week 1,6574,5720,8700,2491,3381,5913,59,105
2023,2023mndu2,Week 1,2826,7578,6421,2129,4778,525,60,47
2023,2023mndu2,Week 1,2502,7530,4786,5271,5576,6044,94,52
2023,2023mndu2,Week 1,5339,1675,7311,6147,4182,2501,19,56
2023,2023mndu2,Week 1,3926,7273,4226,3883,5586,4623,76,97
2023,2023mndu2,Week 1,3023,4624,3212,4239,3298,4703,52,56
2023,2023mndu2,Week 1,167,7677,7021,1792,2987,5232,57,136
2023,2023mndu2,Week 1,8803,2052,7864,5541,3100,3418,101,50
2023,2023mndu2,Week 1,6132,2512,4166,2667,4181,6758,68,67
2023,2023mndu2,Week 1,6574,2491,5271,4531,2129,1675,68,57
2023,2023mndu2,Week 1,2826,5586,5720,8700,2472,5576,83,60
2023,2023mndu2,Week 1,2502,5913,4778,3023,4182,7530,115,99
2023,2023mndu2,Week 1,7273,7677,6147,7578,4624,167,32,61
2023,2023mndu2,Week 1,6421,3928,4239,8803,4786,3926,90,62
2023,2023mndu2,Week 1,6044,4703,4181,2052,2667,2987,45,119
2023,2023mndu2,Week 1,4623,3381,7021,525,7864,4230,87,88
2023,2023mndu2,Week 1,3298,2512,1792,3883,3418,2501,18,69
2023,2023mndu2,Week 1,4226,5541,6132,3212,3100,7311,49,22
2023,2023mndu2,Week 1,5232,5339,167,3755,2502,4166,105,71
2023,2023mndu2,Week 1,5720,3928,2491,4624,8803,4778,85,60
2023,2023mndu2,Week 1,5271,8700,7578,3023,3926,4181,38,75
2023,2023mndu2,Week 1,7864,1675,6147,2129,4230,4703,67,91
2023,2023mndu2,Week 1,6758,2987,7273,525,3298,6574,120,68
2023,2023mndu2,Week 1,3212,4182,4623,3100,2472,7530,26,60
2023,2023mndu2,Week 1,4239,5541,2512,3755,7677,5586,57,32
2023,2023mndu2,Week 1,3883,6132,3381,6044,5339,2826,91,38
2023,2023mndu2,Week 1,2501,2667,4226,6421,5232,4531,29,111
2023,2023mndu2,Week 1,7311,1792,2052,4166,5913,4786,94,107
2023,2023mndu2,Week 1,5576,3418,4624,7021,2129,3926,75,118
2023,2023mndu2,Week 1,4182,167,6758,7864,3023,8700,92,54
2023,2023mndu2,Week 1,2987,4703,5720,2512,7273,2502,67,89
2023,2023mndu2,Week 1,525,3212,1675,7677,8803,6044,62,41
2023,2023mndu2,Week 1,5232,3883,4230,3928,6574,7578,114,87
2023,2023mndu2,Week 1,4181,4166,2501,5586,4239,7530,44,84
2023,2023mndu2,Week 1,6132,4778,5576,3381,2052,4531,56,104
2023,2023mndu2,Week 1,1792,2826,5913,4226,6147,3298,110,17
2023,2023mndu2,Week 1,4623,3418,2667,5271,3755,7311,18,10
2023,2023mndu2,Week 1,2472,5339,2491,7021,6421,5541,64,80
2023,2023mndu2,Week 1,4786,3883,4624,1675,2502,3100,107,76
2023,2023mndu2,Week 1,2512,3928,4181,7273,3212,7864,85,33
2023,2023mndu2,Week 1,4166,7578,3381,8803,4531,2987,40,92
2023,2023mndu2,Week 1,6044,2501,2129,5913,5720,6758,48,102
2023,2023mndu2,Week 1,3418,6132,5232,4239,8700,6147,89,51
2023,2023mndu2,Week 1,4778,6574,2667,5586,7021,5339,63,111
2023,2023mndu2,Week 1,3100,6421,4230,5576,7311,3298,105,34
2023,2023mndu2,Week 1,2052,5271,3023,2472,4226,7677,99,26
2023,2023mndu2,Week 1,3926,525,1792,7530,3755,2491,98,63
2023,2023mndu2,Week 1,4182,4703,2826,4623,167,5541,48,60
2023,2023mndu2,Week 1,4786,6758,3418,5913,7578,7273,119,103
2023,2023mndu2,Week 1,4531,4166,3212,7021,5720,3883,44,104
2023,2023mndu2,Week 1,3928,2129,3381,7311,5586,2502,89,76
2023,2023mndu2,Week 1,6132,3023,3100,2501,6574,6421,54,83
2023,2023mndu2,Week 1,6147,5576,3755,4778,2987,2472,57,78
2023,2023mndu2,Week 1,4703,8700,8803,5339,1792,5271,41,56
2023,2023mndu2,Week 1,3298,7530,7677,2667,2826,7864,45,55
2023,2023mndu2,Week 1,4624,2512,3926,2052,525,4182,76,107
2023,2023mndu2,Week 1,5232,4181,4623,5541,4786,1675,72,100
2023,2023mndu2,Week 1,167,4239,6044,4230,4226,2491,76,61
2023,2023mndu2,Week 1,7578,3212,3755,3381,2501,5576,35,82
2023,2023mndu2,Week 1,5913,7021,4703,3928,8803,6132,103,85
2023,2023mndu2,Week 1,2667,3100,2129,1792,3023,7273,61,82
2023,2023mndu2,Week 1,4778,2826,3298,3926,5271,4166,42,57
2023,2023mndu2,Week 1,7530,6147,5541,6574,4531,2512,55,69
2023,2023mndu2,Week 1,6758,1675,5586,3418,6421,2052,57,101
2023,2023mndu2,Week 1,5720,4786,5339,4226,525,167,55,68
2023,2023mndu2,Week 1,4624,7864,5232,7311,6044,2472,114,24
2023,2023mndu2,Week 1,4182,4230,2502,4181,2491,7677,91,56
2023,2023mndu2,Week 1,2987,4239,3883,8700,4623,2129,135,57
2023,2023mndu2,Week 1,3298,5541,3928,7578,1792,6132,47,82
2023,2023mndu2,Week 1,5586,6147,2052,3212,6758,8803,114,51
2023,2023mndu2,Week 1,4786,7021,6574,2826,2501,2512,112,45
2023,2023mndu2,Week 1,6421,3755,3023,4166,7864,5720,66,67
2023,2023mndu2,Week 1,7273,3381,5271,2491,5232,4182,38,115
2023,2023mndu2,Week 1,167,5913,2472,1675,3926,2667,114,68
2023,2023mndu2,Week 1,8700,4226,2987,7530,4230,4624,93,137
2023,2023mndu2,Week 1,3100,6044,4531,5339,4181,3418,54,68
2023,2023mndu2,Week 1,7677,3883,525,4703,7311,4778,132,49
2023,2023mndu2,Week 1,2502,5576,1792,6758,4623,4239,98,82
2023,2023mndu2,Week 1,2491,2052,7021,3023,3298,7578,141,32
2023,2023mndu2,Week 1,3755,8803,4182,2129,6132,4786,57,96
2023,2023mndu2,Week 1,7864,5271,5913,2987,4624,5586,115,99
2023,2023mndu2,Week 1,4230,3926,5339,5720,5232,3212,79,101
2023,2023mndu2,Week 1,3418,2472,6574,4703,4166,4226,112,52
2023,2023mndu2,Week 1,2501,2502,525,5541,2667,8700,122,44
2023,2023mndu2,Week 1,4531,4778,4239,1675,7273,2826,67,50
2023,2023mndu2,Week 1,7677,4623,3100,6147,6044,3928,74,52
2023,2023mndu2,Week 1,4181,7530,3883,3381,167,6421,88,92
2023,2023mndu2,Week 1,2512,7311,8803,5576,2491,3023,32,86
2023,2023mxmo,Week 1,6647,4782,6170,7421,3933,7546,45,58
2023,2023mxmo,Week 1,6676,3794,3478,3472,6608,4584,71,50
2023,2023mxmo,Week 1,4010,5932,6832,6017,6106,9280,47,56
2023,2023mxmo,Week 1,8740,6694,8741,9060,3526,7725,17,7
2023,2023mxmo,Week 1,9282,4635,2283,6348,6702,5959,102,57
2023,2023mxmo,Week 1,7102,3158,5887,9213,5133,8256,52,24
2023,2023mxmo,Week 1,4775,4403,6647,6170,8734,8293,34,20
2023,2023mxmo,Week 1,6608,6832,6106,9060,6676,4584,21,31
2023,2023mxmo,Week 1,6348,8741,3933,3794,8740,6702,30,37
2023,2023mxmo,Week 1,5932,2283,6017,3478,3158,4635,59,62
2023,2023mxmo,Week 1,7421,9282,9213,3472,4775,3526,33,43
2023,2023mxmo,Week 1,8256,8293,4403,6694,4010,4782,89,69
2023,2023mxmo,Week 1,8734,7546,5959,9280,5133,5887,71,50
2023,2023mxmo,Week 1,6106,7102,3478,7725,6647,6608,79,26
2023,2023mxmo,Week 1,6017,4584,7421,6348,2283,4775,75,71
2023,2023mxmo,Week 1,3158,6676,6702,8740,4403,4010,29,93
2023,2023mxmo,Week 1,4782,8741,5133,5932,3472,6694,35,53
2023,2023mxmo,Week 1,5959,8256,9060,3933,9282,7102,45,91
2023,2023mxmo,Week 1,6170,3526,5887,7725,3794,6832,49,30
2023,2023mxmo,Week 1,7546,9280,8293,8734,9213,4635,65,88
2023,2023mxmo,Week 1,4403,6694,2283,4775,6106,8740,54,42
2023,2023mxmo,Week 1,4010,3478,3933,6608,7421,8741,114,37
2023,2023mxmo,Week 1,6676,5959,6647,6017,9060,4782,105,44
2023,2023mxmo,Week 1,7725,9213,7546,4584,8256,9282,54,52
2023,2023mxmo,Week 1,6170,6348,9280,7102,3472,8734,73,43
2023,2023mxmo,Week 1,3794,5932,5133,8293,6702,6832,37,26
2023,2023mxmo,Week 1,4635,5887,6608,3158,3526,6647,87,44
2023,2023mxmo,Week 1,6017,8256,7546,8741,5959,4403,64,56
2023,2023mxmo,Week 1,6694,3478,6348,9280,2283,9213,80,62
2023,2023mxmo,Week 1,9060,6702,3472,4775,4010,7725,21,64
2023,2023mxmo,Week 1,7102,8740,6170,5887,8293,4584,70,33
2023,2023mxmo,Week 1,3933,3526,6106,4782,8734,3158,90,20
2023,2023mxmo,Week 1,9282,6676,5133,7421,4635,3794,22,86
2023,2023mxmo,Week 1,6832,9213,3472,6647,5932,8256,52,59
2023,2023mxmo,Week 1,6702,6017,6170,8740,9280,6608,60,36
2023,2023mxmo,Week 1,8293,4782,3526,4403,3478,9060,48,45
2023,2023mxmo,Week 1,6106,7546,6694,6348,3794,3158,36,48
2023,2023mxmo,Week 1,5133,4584,4775,9282,5887,4010,51,68
2023,2023mxmo,Week 1,6676,7421,7725,5959,3933,5932,36,66
2023,2023mxmo,Week 1,2283,6832,8734,8741,7102,4635,42,101
2023,2023mxmo,Week 1,9060,6647,3794,3158,9213,6017,66,99
2023,2023mxmo,Week 1,8256,6348,6106,3478,6702,5133,24,92
2023,2023mxmo,Week 1,9280,3472,7725,3526,4403,6676,35,59
2023,2023mxmo,Week 1,4584,4635,4010,6832,7102,4782,104,46
2023,2023mxmo,Week 1,8740,7421,8293,7546,6608,2283,66,52
2023,2023mxmo,Week 1,3933,8734,4775,5887,8741,5932,67,26
2023,2023mxmo,Week 1,5959,9282,3478,6694,6170,3158,101,53
2023,2023mxmo,Week 1,4010,8256,3526,6647,6017,6348,21,126
2023,2023mxmo,Week 1,2283,8740,9060,5133,7546,3472,33,40
2023,2023mxmo,Week 1,9213,6608,5932,4403,6832,3933,30,87
2023,2023mxmo,Week 1,4775,3794,4782,7102,5959,9280,40,70
2023,2023mxmo,Week 1,6702,7725,6694,7421,5887,8734,68,82
2023,2023mxmo,Week 1,8293,8741,9282,6170,6106,6676,44,44
2023,2023mxmo,Week 1,4635,5133,4403,4584,6647,3933,110,66
2023,2023mxmo,Week 1,2283,4782,5959,3794,4010,9213,51,73
2023,2023mxmo,Week 1,6832,4775,8256,8734,3478,8740,30,69
2023,2023mxmo,Week 1,3526,6694,7102,7546,5932,6676,65,42
2023,2023mxmo,Week 1,6608,6017,8293,9282,7725,6348,68,75
2023,2023mxmo,Week 1,3472,6170,4635,6106,9060,5887,32,33
2023,2023mxmo,Week 1,3158,4584,8741,6702,9280,7421,36,55
2023,2023mxmo,Week 1,6676,4010,8734,3478,4775,7546,92,60
2023,2023mxmo,Week 1,5932,6348,8740,4782,4403,9282,46,71
2023,2023mxmo,Week 1,5887,7725,6017,2283,8293,3794,91,36
2023,2023mxmo,Week 1,4635,9060,9280,8256,6170,7421,75,71
2023,2023mxmo,Week 1,9213,6647,7102,8741,6106,6702,84,41
2023,2023mxmo,Week 1,3472,3158,5959,3526,6832,4584,73,44
2023,2023mxmo,Week 1,5133,3933,6017,6608,6694,4775,34,46
2023,2023utwv,Week 1,7895,9044,3243,2972,3648,4593,28,51
2023,2023utwv,Week 1,4499,8,4068,6400,192,1332,89,34
2023,2023utwv,Week 1,1569,8885,4944,4175,5933,4598,57,78
2023,2023utwv,Week 1,7906,3200,9037,7634,1828,3405,54,27
2023,2023utwv,Week 1,5851,6358,7436,3288,3374,2993,66,32
2023,2023utwv,Week 1,3245,8174,8087,2122,2240,701,10,85
2023,2023utwv,Week 1,4550,6844,9138,4585,6411,2996,55,70
2023,2023utwv,Week 1,4348,8,3648,5071,8885,4068,37,48
2023,2023utwv,Week 1,4499,9037,5933,4598,3200,3243,59,28
2023,2023utwv,Week 1,1569,1332,3405,192,7634,2993,56,52
2023,2023utwv,Week 1,2240,3288,7436,7906,4944,4593,91,52
2023,2023utwv,Week 1,3245,7895,3374,8174,4550,4585,68,74
2023,2023utwv,Week 1,2972,9044,9138,5071,701,2996,40,44
2023,2023utwv,Week 1,1828,4348,2122,6844,6400,6411,51,40
2023,2023utwv,Week 1,8885,8087,5851,4175,6358,9037,87,25
2023,2023utwv,Week 1,7634,4598,7906,192,3243,8,48,49
2023,2023utwv,Week 1,4499,2993,3200,4585,2240,4944,88,92
2023,2023utwv,Week 1,3374,1332,2996,5933,5071,1569,62,52
2023,2023utwv,Week 1,4550,4348,3405,8174,2972,1828,94,47
2023,2023utwv,Week 1,9138,6358,3288,2122,9044,6844,48,58
2023,2023utwv,Week 1,7436,4175,6411,701,4068,7895,32,74
2023,2023utwv,Week 1,8087,6400,4593,3648,5851,3245,64,70
2023,2023utwv,Week 1,3374,4585,5071,4944,8,3200,76,80
2023,2023utwv,Week 1,8885,1828,2993,3243,2996,1569,25,89
2023,2023utwv,Week 1,5933,7906,6358,4348,9138,1332,45,51
2023,2023utwv,Week 1,6411,4499,9044,7634,7436,8174,93,54
2023,2023utwv,Week 1,4593,6844,2240,3648,3405,8087,111,39
2023,2023utwv,Week 1,3288,3245,6400,701,4598,2972,55,58
2023,2023utwv,Week 1,7895,5851,4550,9037,2122,4068,85,69
2023,2023utwv,Week 1,4175,3200,2996,192,7906,4348,74,68
2023,2023utwv,Week 1,3243,1332,7436,8885,3374,8,44,104
2023,2023utwv,Week 1,3648,1569,1828,9138,8174,4499,38,124
2023,2023utwv,Week 1,701,4593,4585,6358,6844,7634,57,42
2023,2023utwv,Week 1,4598,4944,2122,4068,8087,9044,82,63
2023,2023utwv,Week 1,3405,192,5071,3288,5933,5851,57,89
2023,2023utwv,Week 1,2972,4550,6400,2993,9037,7895,80,37
2023,2023utwv,Week 1,1569,6411,2240,3245,4175,1828,93,51
2023,2023utwv,Week 1,4585,3648,4499,7906,701,8885,90,19
2023,2023utwv,Week 1,8174,4348,3243,7436,8087,3200,52,53
2023,2023utwv,Week 1,192,4944,9138,9044,5851,1332,67,65
2023,2023utwv,Week 1,2993,4598,6844,4593,7895,5071,70,64
2023,2023utwv,Week 1,5933,4068,7634,4550,6358,2240,72,102
2023,2023utwv,Week 1,3374,2972,3405,2122,4175,6400,65,79
2023,2023utwv,Week 1,9037,2996,3245,3288,6411,8,78,77
2023,2023utwv,Week 1,1828,3243,701,4585,7436,192,39,52
2023,2023utwv,Week 1,5071,4499,7906,7895,8087,6844,92,67
2023,2023utwv,Week 1,4068,2993,4348,4598,9138,8885,61,51
2023,2023utwv,Week 1,3200,2240,3374,9044,1569,4550,85,71
2023,2023utwv,Week 1,4944,9037,6411,6358,3405,8,43,67
2023,2023utwv,Week 1,5851,2122,8174,2996,4593,7634,84,77
2023,2023utwv,Week 1,1332,3648,5933,2972,3288,4175,71,65
2023,2023utwv,Week 1,6400,3243,4068,6844,4585,3245,95,35
2023,2023utwv,Week 1,9044,7436,4348,4499,4550,192,24,151
2023,2023utwv,Week 1,701,8,9037,2993,1569,7906,81,55
2023,2023utwv,Week 1,3405,4593,4598,9138,3374,5851,59,69
2023,2023utwv,Week 1,6411,5933,1828,1332,3288,8087,53,56
2023,2023utwv,Week 1,6400,7634,3648,4944,3245,5071,82,55
2023,2023utwv,Week 1,4175,8885,8174,6358,3200,2972,73,50
2023,2023utwv,Week 1,2122,192,7895,2996,2240,4348,99,86
2023,2023utwv,Week 1,9037,9138,1569,7436,4068,4593,70,88
2023,2023utwv,Week 1,8087,701,4550,3243,3405,3288,70,49
2023,2023utwv,Week 1,7634,3245,9044,6844,5933,3374,53,97
2023,2023utwv,Week 1,8,5071,4175,1828,4499,4598,87,114
2023,2023utwv,Week 1,1332,2972,2122,5851,4585,3200,81,52
2023,2023utwv,Week 1,2996,8885,6358,2240,7895,6400,70,105
2023,2023utwv,Week 1,8174,4944,2993,6411,7906,3648,40,64
2023,2023utwv,Week 1,1569,4068,3288,3374,4348,701,105,48
2023,2023utwv,Week 1,9138,5071,8087,3243,7634,4175,47,60
2023,2023utwv,Week 1,4598,9037,4585,6844,1332,4499,30,107
2023,2023utwv,Week 1,8,2972,5851,9044,1828,2240,95,84
2023,2023utwv,Week 1,3405,2996,2122,7436,3648,4944,63,67
2023,2023utwv,Week 1,7906,7895,8174,5933,2993,3245,59,71
2023,2023utwv,Week 1,4593,192,6411,3200,6400,8885,93,69
2023,2023utwv,Week 1,6358,701,1569,4550,5071,4598,44,77
2023,2023utwv,Week 1,2240,4175,9138,9037,3374,3243,108,59
2023,2023utwv,Week 1,8087,4499,7634,4068,2996,2972,105,80
2023,2023utwv,Week 1,1828,4585,7895,3405,7906,9044,71,52
2023,2023utwv,Week 1,8,7436,6844,4944,6400,5933,93,82
2023,2023utwv,Week 1,3648,3288,192,6411,8174,6358,34,53
2023,2023utwv,Week 1,8885,4593,1332,2993,2122,4550,58,128
2023,2023utwv,Week 1,3200,3245,701,4348,5851,9037,38,75
2023,2023utwv,Week 1,4068,4598,3374,2996,1828,7906,104,64
2023,2023utwv,Week 1,6400,9044,4585,8087,1569,4175,70,79
2023,2023utwv,Week 1,5071,6844,2972,2240,8174,192,53,127
2023,2023utwv,Week 1,8,4550,5933,4593,2122,4499,61,112
2023,2023utwv,Week 1,3200,7634,3288,7895,9138,3648,74,70
2023,2023utwv,Week 1,5851,3243,4944,4348,6411,8885,104,68
2023,2023utwv,Week 1,1332,2993,6358,3245,3405,7436,61,49
2023,2023gaalb,Week 1,8815,4730,4701,7538,8100,3344,26,33
2023,2023gaalb,Week 1,4459,3329,7470,1683,4240,3635,20,77
2023,2023gaalb,Week 1,5848,6919,4188,4509,9260,8137,41,30
2023,2023gaalb,Week 1,5828,4112,4459,1683,9086,8100,48,40
2023,2023gaalb,Week 1,3635,8815,4509,4240,7538,9260,54,26
2023,2023gaalb,Week 1,5828,3344,7470,3329,6919,8137,28,66
2023,2023gaalb,Week 1,4701,4730,5848,4188,9086,4112,32,46
2023,2023gaalb,Week 1,8815,8137,4240,1683,7470,8100,12,68
2023,2023gaalb,Week 1,5848,3635,5828,9086,6919,4730,47,60
2023,2023gaalb,Week 1,4459,4509,3344,4701,3329,9260,66,80
2023,2023gaalb,Week 1,7538,4112,1683,8137,4188,9086,52,23
2023,2023gaalb,Week 1,6919,4459,7538,3329,3344,5848,79,45
2023,2023gaalb,Week 1,8815,9260,4112,4730,7470,3635,66,15
2023,2023gaalb,Week 1,5828,4240,4509,4188,4701,8100,50,27
2023,2023gaalb,Week 1,7470,7538,8815,8137,1683,6919,54,113
2023,2023gaalb,Week 1,4240,5848,4701,8100,3635,5828,39,24
2023,2023gaalb,Week 1,9086,4459,3329,4112,4188,9260,26,83
2023,2023gaalb,Week 1,4509,1683,5848,3344,4730,4240,92,33
2023,2023gaalb,Week 1,7470,4701,4188,3635,9260,4459,71,66
2023,2023gaalb,Week 1,7538,8815,4730,5828,4112,6919,13,79
2023,2023gaalb,Week 1,4509,3329,9086,8137,8100,3344,66,93
2023,2023gaalb,Week 1,1683,4240,6919,4730,4459,4188,85,32
2023,2023gaalb,Week 1,8100,5848,4509,4112,3344,7470,63,59
2023,2023gaalb,Week 1,9086,5828,9260,4701,8137,7538,41,48
2023,2023gaalb,Week 1,8100,8815,3329,3635,4188,1683,38,46
2023,2023gaalb,Week 1,6919,4240,4701,4112,8137,4730,86,55
2023,2023gaalb,Week 1,7470,7538,4509,3344,4459,3635,82,63
2023,2023gaalb,Week 1,5848,9260,9086,8815,3329,5828,56,33
2023,2023gaalb,Week 1,6919,4509,4112,4459,4701,1683,109,45
2023,2023gaalb,Week 1,8137,5828,5848,3329,8100,3635,19,48
2023,2023gaalb,Week 1,7470,9086,4240,3344,8815,4188,40,91
2023,2023gaalb,Week 1,5848,7538,4459,9260,4730,8100,49,31
2023,2023gaalb,Week 1,6919,3635,8815,3344,4701,9086,72,51
2023,2023gaalb,Week 1,4188,4509,4240,3329,4112,7538,62,64
2023,2023gaalb,Week 1,9260,7470,8137,4730,5828,1683,46,47
2023,2023gaalb,Week 1,8100,3344,6919,4112,3635,4701,69,51
2023,2023gaalb,Week 1,4188,7470,3329,4509,5828,4730,44,70
2023,2023gaalb,Week 1,9086,5848,8815,4240,8137,4459,33,34
2023,2023gaalb,Week 1,9260,1683,3344,7538,4188,5828,91,80
2023,2023gaalb,Week 1,4459,5848,8815,4701,4509,8137,18,70
2023,2023gaalb,Week 1,4730,1683,3329,3635,9086,7538,71,49
2023,2023gaalb,Week 1,9260,6919,7470,4240,8100,4112,89,43
2023,2023miesc,Week 1,7768,2586,5213,5505,6079,6112,37,75
2023,2023miesc,Week 1,8382,6558,4835,7250,5534,4375,46,63
2023,2023miesc,Week 1,3175,4376,7244,857,5314,6569,54,90
2023,2023miesc,Week 1,9188,5486,573,7713,4391,6077,62,43
2023,2023miesc,Week 1,4827,5714,1596,7782,4988,3602,29,40
2023,2023miesc,Week 1,7154,7826,6088,9249,6345,5706,23,37
2023,2023miesc,Week 1,4376,7250,4392,857,5213,6637,42,77
2023,2023miesc,Week 1,6569,8382,6112,5534,573,3175,45,104
2023,2023miesc,Week 1,5714,4391,4835,7768,6077,5314,74,67
2023,2023miesc,Week 1,6558,7826,5505,6088,1596,7782,50,60
2023,2023miesc,Week 1,9249,5486,2586,4392,4988,7244,40,57
2023,2023miesc,Week 1,6345,4375,7713,6637,7154,4827,50,42
2023,2023miesc,Week 1,5706,3602,5314,6079,9188,7768,37,40
2023,2023miesc,Week 1,6558,6077,6088,6569,5213,7250,43,60
2023,2023miesc,Week 1,5714,857,7826,5486,6112,4835,68,33
2023,2023miesc,Week 1,4375,4392,7782,573,6345,4376,96,38
2023,2023miesc,Week 1,5534,6637,4988,9188,7244,3602,72,54
2023,2023miesc,Week 1,9249,1596,7713,3175,5505,5706,36,101
2023,2023miesc,Week 1,2586,7154,6079,4827,8382,4391,23,79
2023,2023miesc,Week 1,573,7250,7768,6569,7826,4375,61,34
2023,2023miesc,Week 1,5213,4988,6345,6112,5314,9188,34,57
2023,2023miesc,Week 1,6558,9249,6637,5714,7244,5486,85,49
2023,2023miesc,Week 1,6079,7713,5706,6077,4392,5534,37,75
2023,2023miesc,Week 1,5505,7782,8382,3175,4835,1596,43,91
2023,2023miesc,Week 1,6088,4827,2586,7154,857,4376,28,77
2023,2023miesc,Week 1,4391,6558,573,3602,7250,6637,52,62
2023,2023miesc,Week 1,4375,7768,7244,6112,7713,5213,65,38
2023,2023miesc,Week 1,5314,4835,4392,9249,3175,7826,73,75
2023,2023miesc,Week 1,6569,4827,5534,7782,5706,5714,100,58
2023,2023miesc,Week 1,9188,6345,6077,1596,2586,857,33,90
2023,2023miesc,Week 1,6088,3602,4376,8382,6079,4988,38,50
2023,2023miesc,Week 1,4391,5505,5213,7154,5486,4392,62,37
2023,2023miesc,Week 1,7782,3175,4827,7244,4835,573,103,79
2023,2023miesc,Week 1,857,7768,6345,5706,7250,7826,101,33
2023,2023miesc,Week 1,6079,6077,9249,4376,6112,6637,70,56
2023,2023miesc,Week 1,4375,2586,5505,5714,8382,3602,62,46
2023,2023miesc,Week 1,5486,1596,5314,6088,7713,5534,88,47
2023,2023miesc,Week 1,6558,6569,7154,4988,4391,9188,69,50
2023,2023miesc,Week 1,7244,4827,857,7250,7782,9249,67,69
2023,2023miesc,Week 1,6077,3175,3602,5213,7826,6079,80,30
2023,2023miesc,Week 1,6637,5505,5486,2586,5706,4376,83,41
2023,2023miesc,Week 1,573,6569,6088,5314,4375,6558,70,33
2023,2023miesc,Week 1,4392,9188,1596,7768,7154,8382,57,59
2023,2023miesc,Week 1,4835,7713,4988,6345,5714,6112,45,28
2023,2023miesc,Week 1,5213,5534,7782,4391,9249,857,81,104
2023,2023miesc,Week 1,3602,4375,4827,6077,5486,6569,64,73
2023,2023miesc,Week 1,4376,1596,7826,2586,573,8382,36,67
2023,2023miesc,Week 1,4988,5505,7154,5314,6637,7244,93,79
2023,2023miesc,Week 1,6112,5706,4392,4835,9188,7250,66,63
2023,2023miesc,Week 1,5534,5714,7768,6345,6088,4391,49,71
2023,2023miesc,Week 1,6079,6569,3175,7713,6558,2586,53,33
2023,2023miesc,Week 1,7826,8382,6077,5213,7244,7154,56,40
2023,2023miesc,Week 1,5314,573,5505,4988,4827,9249,84,38
2023,2023miesc,Week 1,5706,857,9188,4375,6088,5714,71,41
2023,2023miesc,Week 1,4392,6637,7713,5534,3602,4835,72,36
2023,2023miesc,Week 1,5486,3175,7250,6345,6079,1596,90,49
2023,2023miesc,Week 1,7782,4376,4391,6112,7768,6558,88,75
2023,2023miesc,Week 1,8382,9249,5213,2586,6569,4988,69,72
2023,2023miesc,Week 1,3602,573,7713,5505,6088,857,89,125
2023,2023miesc,Week 1,6077,5714,7250,3175,5314,7154,52,96
2023,2023miesc,Week 1,4835,6345,7782,5486,6558,6079,81,60
2023,2023miesc,Week 1,7826,5534,9188,4827,4376,7768,68,57
2023,2023miesc,Week 1,7244,4391,6112,1596,5706,4375,92,55
2023,2023miesc,Week 1,4392,857,3175,6637,6088,8382,130,68
2023,2023miesc,Week 1,7250,2586,5314,7713,7782,5486,87,73
2023,2023miesc,Week 1,573,6079,5714,4376,5534,5505,53,98
2023,2023miesc,Week 1,7768,4988,5706,4835,6077,4375,42,77
2023,2023miesc,Week 1,4391,6637,6569,7826,7244,6345,110,34
2023,2023miesc,Week 1,7154,6112,9249,1596,3602,6558,59,39
2023,2023miesc,Week 1,9188,5213,5714,4827,4392,573,38,90
2023,2023miesc,Week 1,4988,4376,5486,7713,7768,3175,56,90
2023,2023miesc,Week 1,8382,5314,6345,6637,7782,6077,60,84
2023,2023miesc,Week 1,1596,7154,5534,857,4375,6079,30,108
2023,2023miesc,Week 1,7244,9249,6088,3602,4392,4391,63,101
2023,2023miesc,Week 1,7826,4835,2586,5706,5213,6558,72,58
2023,2023miesc,Week 1,7250,6112,4827,5505,9188,6569,72,99
2023,2023mifor,Week 1,7289,6122,6081,4237,7256,9106,77,20
2023,2023mifor,Week 1,6100,2771,8397,8611,7160,7155,44,27
2023,2023mifor,Week 1,6561,5878,5227,7794,3767,4377,23,73
2023,2023mifor,Week 1,85,7226,5424,5086,6753,2054,66,74
2023,2023mifor,Week 1,7855,3688,7818,7911,1711,3603,33,47
2023,2023mifor,Week 1,1918,6033,3234,5162,6877,7054,56,36
2023,2023mifor,Week 1,3357,7202,7794,7256,8612,4967,72,47
2023,2023mifor,Week 1,3767,6081,2771,7289,7160,6561,75,68
2023,2023mifor,Week 1,3603,3688,6100,4237,5086,5878,82,53
2023,2023mifor,Week 1,5162,8397,85,3234,5227,1711,63,48
2023,2023mifor,Week 1,7155,4967,7226,7855,9106,7911,28,20
2023,2023mifor,Week 1,7202,6122,8612,6877,7818,5424,54,52
2023,2023mifor,Week 1,4377,2054,8611,1918,7054,3357,72,103
2023,2023mifor,Week 1,6753,7794,2771,3688,8397,6033,74,65
2023,2023mifor,Week 1,7911,6561,5086,7160,5162,3234,62,43
2023,2023mifor,Week 1,6122,7256,5227,4967,5878,7855,64,41
2023,2023mifor,Week 1,3603,5424,8612,7155,7289,1918,57,66
2023,2023mifor,Week 1,6033,8611,6877,6753,4377,85,67,94
2023,2023mifor,Week 1,2054,9106,6100,7202,3767,4237,51,75
